Customer_ID,Name,Email,Product,Purchase_Amount,Likelihood_to_Recommend,Satisfaction_Score,Age,Gender,Respondent_ID
5363,Brittany Hood,denise68@yahoo.com,Product C,325.62,2,5,50,Male,4cf5f39a-12c0-4d8d-87a3-2672343c6020
5248,Brian Gilbert MD,obenson@hotmail.com,Product B,456,8,7,32,Other,ccf01023-f7ad-4d2c-bd7c-92174d601466
5340,Penny Garcia,swoods@patel-lee.com,Product C,434.53,2,7,59,Male,0ddc836e-8684-432b-ab1e-a037c202f538
1024,Nicholas Logan,aliciarojas@gmail.com,Product B,59.43,8,5,31,Female,2a8f20fe-ea85-4935-b8bd-939993da96a4
7320,Patrick Smith,lisaholt@hotmail.com,Product A,70.82,10,2,31,Male,0e3a32d1-9d60-40fb-91f0-4c1d62d8c970
2003,Charles Roy,ecoleman@hotmail.com,Product A,165.09,5,10,41,Other,7e0946ba-0fbf-42ea-bfdd-96eeaba404f2
9078,Barbara Perez MD,kathleenallen@cole.com,Product D,221.58,10,2,55,Male,f2e3b08a-b7d0-4b6c-8889-cb2993462407
9948,Samuel Ward,vrivera@gmail.com,Product C,133.4,9,7,65,Female,65e27162-17cb-4d66-b406-11c89a54e451
7856,Tammy Walton,charles72@hardy.biz,Product B,103.95,6,9,37,Female,6b2160d3-72bb-4564-b1d8-8d4983d667bf
8357,Mary Conrad,gregoryfranklin@parks-marsh.biz,Product A,263.41,9,8,48,Male,54f884ba-cce8-4b49-937f-9b8601bd41a1
7314,Andrew Davis,susanwagner@gmail.com,Product C,193.39,2,4,39,Other,3a94da49-3fdd-4afe-a9df-f86a9036681a
3497,Gregory Benson,thomasamanda@hotmail.com,Product D,263.08,10,3,46,Male,79c22311-5484-48bc-81a1-6cb0f21b23cc
3495,Ann Davis,dustin46@mcmahon-valdez.com,Product A,198.05,1,7,54,Female,ae6ca2fc-c2df-4d90-bab9-6491787b96f7
1002,Joshua Nguyen,melvinberry@yahoo.com,Product A,485.82,4,4,38,Male,f60c5fb8-48bb-450c-91f3-b924f9856ae5
3670,Michelle Green,kimberlyfrancis@yahoo.com,Product C,465.96,3,9,45,Female,92d04629-1478-49ef-919e-f42f4423c744
7247,Jon Trevino,christianwall@vargas.info,Product A,359.66,1,3,20,Other,ca2abb7d-c158-456a-a3fa-3f267881a7e1
3912,Eric Campbell,isaacbutler@griffin-bowen.info,Product B,199.96,3,2,29,Other,ccf53dc0-ed73-4d29-bc01-3f1aada691bd
8031,Kristen Russell,kelly87@hotmail.com,Product A,12.9,7,5,66,Male,1048acd6-2238-4bb5-9c20-3f5db34e26b7
2237,Krista Holder,vanessa00@jackson-chang.com,Product B,215.38,9,2,38,Female,1b5c33d6-1cd5-4d27-8514-67248c3eee56
5843,Richard Lowe,lisareed@hotmail.com,Product D,98.71,7,9,50,Other,61d4b187-2ddb-4e17-8839-109b9a7640dd
3851,Veronica Kirby,cweaver@matthews.info,Product A,257,8,5,48,Male,c92c210b-8dfb-44ae-9cd2-847c8c334dfe
8079,Angela Thompson,danajones@hotmail.com,Product C,138.64,9,9,44,Other,6c01dad4-e474-46f8-82e9-b70c3a9a5437
3914,Joseph Gibson,jessica58@hogan.com,Product B,260.86,7,8,47,Other,83f7e249-4c61-40ff-b1c7-7b61be11b077
2763,Christopher Powell,danielle98@fuller-simmons.biz,Product B,224.75,3,9,20,Female,6d200825-3459-4f0c-b499-087d034adad2
9415,Micheal Berry,susan36@mendoza.com,Product D,33.39,4,9,32,Male,1ac6a966-61b5-4910-8820-13a160a13c22
7146,Andre Knight,rperkins@hotmail.com,Product C,13.16,1,8,40,Other,1559f76f-542c-4468-a346-935cb8e59f88
3787,Mark Koch,turnerrobert@hotmail.com,Product C,161.14,7,2,64,Other,896210f7-a095-42eb-bc81-ed51ad9779cf
8309,David Lewis,yoderchristina@hotmail.com,Product B,222.72,5,5,38,Other,9ca63673-ed38-4eca-9a0a-1970df174064
1283,Audrey Larson,ezavala@hotmail.com,Product A,178.99,7,6,22,Male,441f804d-d01d-4d19-b4d2-2e41f5731dc0
7516,Erica Doyle,angelaallison@gmail.com,Product D,496.09,7,5,64,Female,74b1051d-fe6e-4c92-bf66-f3c4f8bb846d
4763,Aaron Cabrera,rrogers@hotmail.com,Product B,205.11,8,6,63,Other,62bcf0d9-886f-4eab-b5bb-0dd9b8f498a9
4155,Jessica Gibbs,rachel63@sampson.com,Product C,498.92,3,6,48,Male,dfb0e75c-e601-45d3-9ec7-e8d9c143f5ba
3408,Theresa Smith DDS,dwang@watkins.com,Product A,178.14,2,10,54,Female,675f97b1-bf17-49bf-bec1-3ba61c098394
5573,Tammy Bradley,qwilliams@yahoo.com,Product B,424.53,6,10,57,Male,579f7c7d-5664-4026-ae19-d5c90bdaaffb
6251,Jessica Marks,stephaniebarker@simpson.org,Product D,431.52,10,5,69,Male,95fb3640-ff6b-418f-93b5-4d949b51dc75
5122,Mike Rios,nicholsonadam@gmail.com,Product A,443.61,2,10,69,Female,0fddacca-ec17-4882-9ea3-825fec18d4a1
3389,Mallory Rocha,alyssa02@gmail.com,Product C,442.71,8,4,41,Other,b49d15b9-3048-458b-a1fa-c0401cffd0af
7173,Catherine Morgan,jennifer98@gmail.com,Product A,421.46,3,1,70,Female,fb8c51ec-bb6e-47bb-b26b-f775b3f29de5
5265,Ronald Cardenas,anthonybradley@henry-rice.com,Product C,118.14,4,2,55,Male,7b6246df-b710-44e9-a140-ef87d256e3ac
8547,Brenda Garner,williamsnatalie@gmail.com,Product B,322.52,6,5,59,Other,13786f5a-43b1-4bd5-8847-204e95e9fecd
8869,Taylor Newman,pgilbert@yahoo.com,Product D,382.84,6,5,59,Other,60b2e7df-4837-49b6-ae1b-bd170a08f075
4008,Danielle Walsh,judymayer@hotmail.com,Product C,108.72,4,7,62,Other,257d4d8b-7032-4c8f-94e2-adb34bdd9378
8787,Amy Oliver,aaronbell@pierce-rodriguez.com,Product B,53.35,2,4,69,Female,68fc34fa-c684-44a1-8366-60dbde08f6a8
1742,Elizabeth Miller,amygreene@hotmail.com,Product B,175.13,7,5,64,Male,68a1f449-5d8b-4013-9523-7f01269fde67
8721,Jessica Vargas,jeffreydixon@douglas-patel.biz,Product B,285.37,10,3,25,Other,566ecd16-1601-4b10-be53-dddf0f87a2d6
5230,Eric Rojas,jterrell@hunt.com,Product A,412.02,4,6,56,Male,ebe6c03a-e8b0-456d-a6ff-b9d31556f6ee
8012,Juan Cobb,jasminejohnson@smith.net,Product D,70.88,8,5,56,Female,3326d664-d3a1-489c-aa77-1faf1c056f0c
5514,Kim Weaver,daniel16@hotmail.com,Product A,378,10,4,24,Male,92b95ad1-4806-4639-8d44-cfe2856ad36c
5388,Jennifer Davis,robertcunningham@yahoo.com,Product D,159.5,5,6,35,Male,3666f0ce-263a-475c-8bcf-5310032a1fce
2226,Yvonne Grant PhD,kimberly21@gmail.com,Product B,245.5,2,6,41,Female,35c479e0-aa5a-4293-87fc-5d1eb70085ef
2511,Tonya Young,teresaray@myers.com,Product C,127.12,8,4,21,Female,41e34ee2-1873-4009-9d6e-16acb02ba6ec
6381,Anthony Hill,kdalton@hotmail.com,Product C,209.63,6,2,66,Other,1456950e-190d-4a01-a847-6547e3de1862
3553,Mary Morales,johnny35@munoz.com,Product A,312.04,1,6,43,Other,47fd449d-7225-41a4-89ba-adfdc4e64ffe
7193,Michael Thomas,christopher44@gmail.com,Product B,354.81,5,2,70,Other,0fe3919f-e478-408f-a707-ee67d1e9efa2
9342,Michelle Jones,josephriley@brown-turner.com,Product B,106.35,3,2,47,Male,c6389b3d-dd77-4184-8c00-128ee302ef9d
5796,Kelsey Ortiz,brownlinda@gmail.com,Product A,351.59,4,6,54,Other,b80c6aeb-3ecc-40f4-8c91-1321804fece4
2970,Patricia Taylor,rileycasey@hotmail.com,Product B,402.86,2,7,41,Male,303adbb0-9539-48b3-82bb-34c58140532c
7904,Amanda Cook,chad81@hotmail.com,Product B,217.21,3,8,34,Other,37d4c5d6-ae20-499c-bd8a-98be7a0baaf3
9066,Deanna Ruiz,daniel11@yahoo.com,Product D,259.14,8,10,47,Male,f2850126-8804-4d37-b8d2-251e94a215b3
9704,Deanna Robertson,jonesdaniel@harris.org,Product A,182.83,8,4,23,Other,ed3da649-075b-4525-822b-6937bb62eb8a
5213,Christina Hernandez,joesmith@murphy.org,Product B,310.22,4,2,30,Other,4f57f9d1-9903-4b76-9ef3-005301cfdf26
8459,Cameron Price,brett72@hendricks-martinez.biz,Product D,71.87,3,5,44,Female,3d73eab4-1b98-4373-90d2-cc7012ca74f5
6089,Nicholas West,kim98@hotmail.com,Product B,168.33,9,7,38,Female,1d2ae7ae-e2eb-4810-8f5e-b66dd4d3b6b2
3505,Elizabeth White,kristie10@yahoo.com,Product C,42.72,1,1,59,Female,ceccbdbb-b034-49f1-8b97-e35627846f7c
8286,James Johnson,martinpamela@cervantes.com,Product C,337.99,3,9,21,Other,40e85f7d-80c8-4013-bada-d4c4ae5644d7
9681,William Martinez,ortegadominic@taylor-donaldson.org,Product D,194.17,1,7,27,Other,7ab3eb96-35aa-4983-a539-18da39419d76
7137,Amy Rivera,ycarter@ramirez.org,Product D,492.66,2,6,53,Female,d365512a-7ff9-4f99-a206-2636a22aa35d
3018,Megan Jackson,dkelly@yahoo.com,Product A,330.98,2,10,65,Other,526e0f57-88fb-42dc-8265-28208f582bca
9287,Tina Peterson,rhonda17@allen.biz,Product C,198.99,10,2,31,Male,37cb5fc6-ba2f-496c-a52e-e6e06b1d293c
5905,Cheryl Atkins,darrenellis@hotmail.com,Product C,229.28,5,5,51,Other,a2709ccc-568a-4d90-b46b-0414469e5fde
3622,John Strickland,kevinjackson@yahoo.com,Product D,304.34,1,1,26,Female,0537b4ab-323b-4bff-91e3-f3a0a015fad3
6931,Victor Richardson,timothy85@gmail.com,Product A,320.7,5,9,44,Other,54024ba1-ae79-48f7-89b8-4032facbbdab
5009,Michele Fox,brettchurch@hotmail.com,Product D,116.77,9,9,62,Male,eb4cc7b5-3a11-421b-ac35-6d32dc6da26f
9020,Cameron Johnson,obriensteven@pope-thomas.com,Product C,193.77,7,8,61,Other,3e00c835-0ef1-4fe5-802b-9cbe18b3ba55
4174,Mr. Micheal Elliott,gavin89@hotmail.com,Product B,386.22,7,3,26,Female,da0ba2f2-85ab-4d42-8ab1-e4ead060a5e1
3493,Paul Scott,charleswheeler@duran.com,Product C,348.2,8,5,46,Female,cc63d391-815e-46dd-9ac6-aa31e51967aa
4460,Dr. Amanda Fowler,harriselizabeth@yahoo.com,Product B,94.88,9,10,18,Female,2dbdd874-7c69-4bcf-b367-77d29dcdc6a0
2776,Eric Miller,gmay@williamson-wood.com,Product B,353.09,9,7,46,Female,977a3b2b-3faa-4487-899a-71c3e1636861
5529,Amanda Hess,butlerrichard@spencer-bennett.com,Product A,227.01,3,6,25,Other,84d88aa4-2f17-4952-a56a-6047b181be70
7241,Cynthia Price,burnettjames@gmail.com,Product B,315.43,1,2,32,Other,c0a47020-8fdc-481a-8054-633f061e54bb
5896,Jessica May,briancantu@hotmail.com,Product C,196.31,7,1,39,Male,a7829194-95b4-41fe-9e3c-d04bb205592c
7723,Danny Frazier,smiller@gmail.com,Product A,400.18,4,6,58,Male,b61fec51-d717-4097-b52d-29df64f137bf
3248,Leslie Jackson,andreagonzalez@cox-graham.info,Product D,188.48,7,10,19,Other,9cdfe86f-72b6-4be7-af03-91722ecd46d4
1393,Ashlee Vaughn,bradleyrichard@yahoo.com,Product C,460.85,5,5,30,Male,7f26fc06-dec7-4658-9a4d-c2825601796e
6271,Christopher Miller,angela67@gmail.com,Product C,421.41,3,2,63,Other,e2ce2a63-1626-4f08-a23f-4175e38dab44
7556,Lee Hutchinson,rferguson@pope.com,Product A,325.59,10,1,37,Male,cae1a7fb-4d30-4f40-923c-0572aeba5884
6106,Christopher Coffey,vgreen@gmail.com,Product D,339.28,6,4,68,Male,27ee7978-b91c-42fc-8823-1e296fb47161
2948,Rachel Taylor,lisahorne@chase.info,Product A,148.27,8,6,69,Female,21717d7d-f1b2-4865-9a20-cbefeab241ec
8687,Jessica Dawson,mbutler@hughes.com,Product D,316.96,2,3,48,Male,2eaa2c17-eac9-4b77-840b-69735c9b8774
2850,Mr. Paul Aguilar DVM,glassmatthew@hicks.com,Product C,439.36,8,4,66,Male,86bf659e-03a6-434f-bdf2-3cde76e09a0a
1099,Cody Vasquez,keithnunez@kaiser-hopkins.net,Product B,94.28,7,9,53,Other,d9489196-10fc-4e92-bd9e-a0a0fa92ec20
5784,Madison English,richardslatoya@thomas.com,Product B,409.28,2,4,37,Male,bb28f93c-1606-472f-acdb-cf5176728f42
8706,Angelica Martinez,erica82@hotmail.com,Product D,413.05,2,1,36,Male,5e1f5c0d-0881-47be-b401-90500e2822f0
2767,Joshua Edwards,gonzalesderek@gmail.com,Product C,378.35,6,2,42,Female,12203cc5-c989-43df-ae1c-6559ed00cf99
3192,Kirk Glenn PhD,blackburnlisa@gmail.com,Product A,386.33,7,6,23,Female,0b87db2e-788d-4485-9c29-d32439c6125c
8606,Justin Johnson,brianthompson@gonzalez.info,Product B,278.78,8,9,57,Male,48f2d747-3d43-489c-9dc1-4fdbde997efd
6433,Nathaniel Hunter,marissafrey@owen-martinez.com,Product B,292.08,9,10,58,Other,539682dc-5801-45c0-8d11-d2329e4aaef1
2812,John Bautista,lopezdaniel@yahoo.com,Product D,470.05,4,6,43,Male,8e601236-8f0a-446d-9b99-ea8b066981fa
2622,Joshua Bernard,qreyes@hotmail.com,Product B,206.87,2,1,21,Female,a71b4274-77ef-45ac-95b1-62724aba7574
9398,Edward Davis,yross@yahoo.com,Product B,164.62,7,1,40,Other,e62c2ff4-a369-4d2d-962c-5c8c5765497b
2271,Sabrina Nguyen,tapiachristopher@hotmail.com,Product B,481.26,4,5,32,Other,28770c7a-6f3c-4fd9-9538-e529ec690985
5067,Yesenia Logan,sharonmendoza@velasquez.com,Product D,322.23,10,2,49,Male,73aceadc-e680-46d5-81b9-e6afc0b898e2
9635,Gary Jones,lgoodman@rivera.com,Product A,436.41,1,6,65,Other,b64fa662-34df-41e1-939d-44e63b128402
8057,Mary Perkins,tanyalopez@stevens-palmer.com,Product B,44.13,2,10,52,Other,5f7f6017-f73d-49bf-afcb-f6a4a38d40f1
4165,Jeremiah Peterson,michellecervantes@gmail.com,Product A,420.27,3,7,61,Other,df2534df-c5ee-44be-9bdc-be056d392a14
2182,Ruth Carlson,zgonzalez@rios.com,Product A,306.08,2,4,51,Male,3ee19135-b448-43f0-a6fc-888cc7e06cb0
2295,Leslie Flores,eric89@klein.com,Product A,318.83,2,8,46,Female,17b8182a-5a6f-40ab-acac-95e54853fa7d
6596,Madison Patel,sheenabryant@pittman-huff.info,Product C,258.42,6,7,70,Female,af9fc224-b59b-4c6d-b322-0e73eac35bf0
9189,Jamie Davis,egoodman@yahoo.com,Product C,447.53,8,5,44,Other,2c647535-ab82-48da-93f0-c6113ac1f2ad
2132,Pamela Galloway,crystalyoung@gmail.com,Product A,340.8,7,4,37,Female,bc68e6b6-4097-4164-8bcb-f0764fd1db85
8904,Justin Rice,colleenstewart@gmail.com,Product D,317.5,9,7,42,Female,fa5ab743-7672-4310-b90c-8122d46e1124
8586,Dana Williams,jasmine73@gmail.com,Product B,165.38,2,10,18,Other,71effe30-34a4-414f-bafc-bbc242a42cbf
5815,Elizabeth Mccoy,matthewstina@yahoo.com,Product D,27.19,1,5,44,Other,24c3eb38-4eb5-4359-b022-6860b02fd21b
7011,Barbara Johnston,johnphillips@gmail.com,Product B,113.94,9,1,61,Female,b47ba33f-507d-419a-a92a-7043f0e366de
9366,Douglas Clark,marymendez@hotmail.com,Product B,403.53,1,7,30,Female,39d79d60-ac78-451f-b1a9-7a2916bf645d
2044,David Moreno,kayla49@hicks.biz,Product A,476.8,6,9,30,Female,189be7bb-c5ff-417b-9b0b-a90f9ca0e410
1351,Curtis Mcguire,christopherflores@ray.com,Product D,264.49,4,10,21,Female,bc240b44-74d0-49be-a933-3bd6dedd6cad
7397,Jennifer Ford,maysabrina@hotmail.com,Product C,447.53,7,9,57,Other,f0830084-b022-43b9-b8bf-a609a62b16c2
3983,Alexa Chan,iphillips@yahoo.com,Product D,278.81,5,5,46,Other,d08bbd61-fa28-4ca1-bd13-e8ea936f73f7
2523,James Butler,rachel32@gmail.com,Product D,479.73,8,4,21,Other,33f1a607-d573-426c-97e4-e999adb4eb75
9626,Brandon Pennington,charlessalas@yahoo.com,Product A,165.94,3,7,54,Other,a27fcc60-56ef-4d52-8299-0cf1cd9d7e0e
8691,Joseph Lowery,lindaweeks@carter.net,Product B,214.51,6,1,25,Male,27aca1e7-e4e3-4912-ac36-a18fc5e6f37f
7882,Jason Brown,markgonzales@smith.info,Product D,122.77,3,9,53,Female,093fe59f-9710-43c5-9211-f24991a8b93e
3344,Carol Perez,asmith@yahoo.com,Product C,32.51,7,2,44,Female,d75023df-6c97-48f4-8059-0cbe391188aa
4095,Sharon Jarvis,bryanvalencia@yahoo.com,Product D,307.48,8,9,51,Other,6b82508a-6256-4c67-8322-d136fe9e8ebb
9559,Karen Kelly DVM,jadams@yahoo.com,Product A,217.61,7,10,35,Other,3f5ae8e2-702a-4f19-ba96-fcc09c64c785
9979,Christy Shields,scottscott@webster-bishop.com,Product A,234.11,8,10,27,Male,0eef2438-eeeb-4b88-8d74-1f0ab8cd0167
9178,Elizabeth Moore,richard92@green.com,Product B,339.49,4,4,22,Male,94665552-8191-4471-bffe-e951672e27bb
4128,Michael Jackson,williammayo@deleon-gomez.com,Product D,361.66,10,1,63,Female,d78b18c6-6836-43f7-b59b-033eb3b39505
6505,Shannon Baker,cmyers@barry.net,Product C,253.74,2,5,39,Other,d3725a02-4d24-4745-9d26-85cdc292cb6e
2575,Catherine Ferrell,connie99@richardson-brown.com,Product D,367.24,1,1,40,Female,56b90de7-058f-4fd5-bdc3-13aeaea741ec
2638,Nancy Love,jose48@yahoo.com,Product B,492.06,2,8,21,Male,e1771a23-c938-49e0-980b-2a5dab983bd3
7712,Frank Gomez,srobles@hotmail.com,Product A,425.37,3,2,40,Male,3694152e-a5fb-4e74-9cd2-c04718c795d9
7581,Jonathan Green,brockvanessa@gmail.com,Product C,442.99,4,3,59,Male,f6a988e7-9922-4445-b416-e052c35572d0
8622,Stephanie Townsend,tharris@stuart-lewis.com,Product A,248.52,10,6,50,Male,46f81c50-780c-4f4c-a7d3-2a539462f20e
2956,Michele Edwards,robertcoleman@yahoo.com,Product B,90.48,4,4,41,Other,7df05c12-3f6e-4755-8404-fd1233509ccc
7783,Jason Sanders,hamiltonmelissa@gmail.com,Product A,410.83,10,10,51,Other,589b5431-837b-4338-afe4-9d17117bc59c
1447,Rebecca Taylor,bowersderrick@ibarra-ramos.biz,Product A,40.42,9,1,24,Male,418f9338-df76-40b6-a5be-d8cbe373f10c
6172,Veronica Miller,mariolopez@gmail.com,Product C,159.67,7,3,51,Male,972369c4-3ee6-4ce3-81b1-b8f0cd0d03e1
2311,Kaylee Chavez,schmidtcrystal@yahoo.com,Product B,317.19,4,5,48,Female,8f5d57d6-2dd4-4cdb-b6ff-426bedddee21
1163,Michael Stephens,lacey20@wagner.com,Product D,449.51,9,6,54,Other,dd24df81-76fa-4716-bae9-2f7649d84b5d
7116,Angela Baker,aaron51@gmail.com,Product C,441.15,7,4,61,Other,73546565-65cc-47c6-9f3d-d3ca888a4ae4
7564,Heather Allen,youngmichael@yahoo.com,Product B,391.23,2,3,60,Male,9f364846-b672-434a-89f3-7b4fbdae229d
5617,Elizabeth Hamilton,znovak@chavez.com,Product D,456.94,10,10,21,Other,68611733-22cd-4187-92a9-5f8036b8a74a
9617,Jasmine Collins,claudiarobertson@gmail.com,Product C,35.55,5,5,36,Male,23f89818-eec5-452f-9348-923baed78071
4836,Sean Powers,kristin53@hotmail.com,Product D,420.85,3,1,39,Female,026c2906-00f5-4a9d-a4e8-d81286d4d99c
6182,Joan Hanson,andrea16@gomez.com,Product B,382,3,1,62,Other,23c54439-ebdd-4b67-9aba-03a27915af48
2519,Kathy Hess,markevans@hotmail.com,Product C,445.62,7,6,51,Male,b4f118a2-1200-44be-8291-07aee80dc747
9885,Manuel Watkins,alvaradotanya@curtis-cruz.net,Product A,364.74,3,7,29,Male,045e7516-0927-422b-bcef-000b0734fad7
5148,Michael Lucas,tbaldwin@yahoo.com,Product A,371.35,6,3,64,Male,f67241ed-7497-4ad9-a906-a37ffd22c3e3
2655,Joshua Allen,davidvaughan@hotmail.com,Product D,197.81,1,2,59,Other,712a7963-5c1a-46fa-ac6b-db5cdc261ea4
8449,Kimberly Morales,stephanie19@hotmail.com,Product B,347.48,9,1,56,Male,67e852d9-8f7f-4e81-9ecd-90789a89fb89
4800,Mark Dominguez,brittany76@gmail.com,Product C,205.34,3,6,19,Female,72141221-2565-4f20-af87-662288ffb2fd
1915,Derek Moore,lindaestes@johnson.org,Product D,406.8,6,9,43,Other,168e743b-47f7-4491-b854-4445b55eb355
3587,Juan Austin,trevorconner@hotmail.com,Product D,401.48,2,8,44,Female,0406e54e-8800-408f-84fe-294b8a07e443
7639,Seth Garcia,hernandezaaron@yahoo.com,Product A,480.85,1,5,49,Female,da7e3d17-26b7-4cfa-a37b-8fea23dc672a
7585,Steven Whitney,zcarr@lopez.info,Product D,205.05,7,7,46,Other,61eee047-ce1d-42b7-8e73-770cae5f115c
3784,Matthew Miller,nshields@parsons.com,Product C,237.93,7,4,64,Female,708b2156-0346-40f9-bb45-7ec3ceece082
1854,Mike Fuller,smithwilliam@mathews.com,Product C,25.81,4,9,20,Female,c958434d-9795-40d0-a4d2-1fe78e041223
1415,Brady Fletcher,thomas62@baker.org,Product A,13.15,7,10,54,Other,1284d5d9-3a11-44c1-87c9-41d0817e663d
8684,Angela Fields,santiagosarah@yahoo.com,Product C,14.97,1,4,61,Female,545c003f-dfb8-4a11-939a-3c0330b49ad3
9462,Marcia Underwood,eblack@yahoo.com,Product B,241.8,10,3,20,Other,26b34c35-6063-4990-bc57-3e3532b41531
4066,Larry Woods,oramirez@gross.com,Product B,33.53,5,8,45,Male,f4a70679-de55-4b7e-ac22-0315f85a4000
9080,Andrew Price,smithkathryn@shields-hamilton.net,Product B,366.82,6,5,59,Other,e35c2fd2-f25e-4b1e-9a60-714d4a99a390
8605,Margaret Taylor,vvillanueva@hotmail.com,Product B,271.53,1,8,56,Other,5bf38025-389c-4c9c-979f-951d98850ea4
7874,David Cox,kylecarpenter@hotmail.com,Product C,331.08,6,5,65,Male,a0037617-1342-44c2-82d2-6ad60e3c3cb7
8085,Susan Morgan,williamsnicole@gmail.com,Product D,223.74,1,2,66,Other,184d7fd8-d934-4199-8f72-51c998a7dd8d
2855,Mike Carlson PhD,fishercandice@cisneros-clark.com,Product B,314.55,10,2,18,Other,d9790a24-65ab-49dd-91a5-851d10cacd0e
5964,Michelle Baxter,yorkandrew@hotmail.com,Product D,405.18,8,9,26,Female,72e4c2ac-bf93-4f7e-8e34-0b0f0b1c2c93
6021,Teresa Marshall,cthomas@gmail.com,Product D,16.74,9,7,46,Female,d4c3e04a-fa39-4f31-a010-4327ba79e40d
4880,Dennis Barron,keyangela@simpson.com,Product D,161.03,5,2,55,Other,9bba5db2-4c82-4e1b-88dd-a6db0a1d1043
3832,Crystal Floyd,schneiderchristopher@griffin.com,Product A,109.52,3,9,25,Other,583d6483-255a-4162-8ea8-ec032b970dfc
2149,Richard Charles,simsdaniel@carter.com,Product D,420.85,2,8,30,Male,07609988-be51-4fcc-bfef-64a61759725f
2821,Catherine Jones,johnsantos@murray-deleon.com,Product A,357.49,6,2,27,Male,aa87cba6-0103-4584-8463-f53acc5fc928
9111,Jeffrey Gordon,paulcox@hotmail.com,Product D,407.73,2,4,40,Other,63a97ca7-3fec-4804-8e80-99daa49c6a35
7447,Tom Lawson,margaret90@lin.org,Product C,86.15,1,6,26,Female,c4e87d13-e6b1-450d-8d94-3fad5afbe71d
7798,Heather Powell,grantalison@hotmail.com,Product A,214.94,5,8,25,Male,bb62c4a9-6dfe-41ef-974e-b7b4000c6000
4772,Monica Smith,meltonwilliam@wright.org,Product B,395.94,1,8,44,Male,39e0cb5c-8b81-4adc-8242-35b7ceca918b
1721,Richard Miller,josephmoreno@yahoo.com,Product A,231.43,8,3,34,Other,638408c5-c125-48ca-bf88-80fbc927100a
6968,Edward Thompson,eperkins@hotmail.com,Product C,323.39,4,6,33,Female,55ff93cc-f147-4345-87f6-87df3e86caa8
4157,Cynthia Williams,kramos@galloway-olson.com,Product D,218.23,7,6,54,Female,e68efde1-4499-4342-b3db-0d498c48bdd2
7605,Savannah Mitchell MD,townsendcassandra@simon-gutierrez.org,Product A,19.42,6,1,61,Female,4b365ca3-2be1-474e-b770-f83abce02c24
2524,Michael Stafford,xblack@miller-patterson.com,Product C,344.63,7,3,51,Other,210154c9-3de9-4688-b67e-64f232295f1a
3519,Charles Clarke,hollandkara@yahoo.com,Product B,217.46,10,10,47,Other,1de55585-0251-473d-9899-70463e22339f
1931,Alexis Alvarado,stephanie59@murphy.net,Product D,311.86,3,8,46,Male,a2797495-557f-4632-920b-22717a52dc36
9717,Mrs. Gwendolyn Powell MD,christineburke@yahoo.com,Product B,59.69,7,4,41,Male,30d3a8b1-b80e-41e0-b5b5-0ba0e20bdf86
3974,Randy Garrett,johnsontiffany@reynolds-archer.org,Product A,184.02,3,10,60,Male,5bad6d45-5c77-4906-b213-982540049ac1
5857,John Chavez,kathrynjackson@mcdonald.com,Product C,233.55,1,4,21,Other,749b9759-82bc-409b-9bb3-61c507762511
9232,Lori Vaughan,beth22@snow.com,Product C,318.22,2,3,25,Other,3f18ff58-0eaa-4f6b-9eec-101d27b199fa
8304,Mr. Cory Sosa,ymitchell@brown.com,Product A,168.03,8,8,26,Other,7f95f607-3ba0-4450-afe5-92dab0e36535
6732,Mr. Sean Forbes MD,christian74@alvarado.com,Product D,14.24,9,2,36,Other,1c2f847a-4a11-477a-9deb-3227fbb45fef
2473,Matthew Howell PhD,michael47@brandt.com,Product D,64.6,2,2,54,Female,0849fa1f-a920-48d4-931c-416a3b8c85b6
7344,Amber Snyder,bstanton@gray.com,Product B,81.14,5,2,52,Female,5e828609-dcb0-4bbc-8597-48a9e8cf6ebd
8738,Russell Clark,rodriguezlinda@gmail.com,Product C,81.36,8,7,58,Male,a8e95661-a6b3-4a6f-a0e3-99abe761e7ce
2078,Miguel Smith,mmedina@walker.com,Product B,118.02,6,2,36,Female,3301b999-a172-45a2-8e6b-653c9ebc20b1
6809,Morgan Scott,wilsonwalter@gmail.com,Product A,343.35,7,6,42,Female,8bec903b-d47c-4727-9b6d-44abf4fc1291
5246,Michael Sullivan,qlee@martinez.biz,Product D,68.78,4,3,38,Female,6cad2d66-5183-42e0-9ee6-beda29a54ddd
4490,Jennifer Lawson,john59@yahoo.com,Product C,167.64,4,8,23,Male,7cb9ea0f-d8a5-4629-ad91-6783bf3c67f8
9627,Cindy Joseph,danieltaylor@hoffman.org,Product C,298.66,10,5,63,Other,029514db-6e01-4abc-8788-929601f078af
1648,Richard Turner,jamesanderson@yahoo.com,Product B,249.1,6,8,22,Other,9ecace4d-e103-4668-a9e7-ce055e2a4c96
3453,Denise Chen,ruben63@yahoo.com,Product D,209.96,9,6,29,Other,3e3a98a7-c7bf-4efa-b37d-9946a818d214
7860,William Blackwell,christinelopez@mclean.com,Product D,438.78,6,8,27,Female,28849630-bf18-459d-bef7-a4b3199b47e5
1895,Brian Hammond,ygarcia@yahoo.com,Product A,168.4,9,4,53,Male,d82135d5-932a-4203-9be0-71a27a2bd69d
5199,Thomas Gutierrez,warrenkevin@robertson.com,Product D,468.68,4,7,19,Female,f5568410-1eaf-4fa4-b061-376708d338da
